"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 21 20:53:22 GMT 2022","Sun Aug 21 20:53:22 GMT 2022","14","","Transaction Controller Test","","com.example.transactionengine.transaction.TransactionControllerTest","testCustomerIdNotFoundForExecute","Test account length not 13 for execute request","Test account length not 13 for execute requestAcceptance Criteria = 400 Bad Request"
"passed","Sun Aug 21 20:53:21 GMT 2022","Sun Aug 21 20:53:22 GMT 2022","917","","Transaction Controller Test","","com.example.transactionengine.transaction.TransactionControllerTest","testExecute","Test success execution of a transaction","First initialize the request then send it to the controller Acceptance Criteria = 200 Success"
"passed","Sun Aug 21 20:53:22 GMT 2022","Sun Aug 21 20:53:22 GMT 2022","48","","Transaction Controller Test","","com.example.transactionengine.transaction.TransactionControllerTest","testAmountNegativeForExecute","Test amount is negative execute request","Test amount is negative execute requestAcceptance Criteria = 400 Bad Request"
"passed","Sun Aug 21 20:53:22 GMT 2022","Sun Aug 21 20:53:22 GMT 2022","86","","Transaction Controller Test","","com.example.transactionengine.transaction.TransactionControllerTest","testSameSourceDestinationAccountForExecute","Test Same destination source account for execute request","Test Same destination source account for execute requestAcceptance Criteria = 422 Bad Request"
"passed","Sun Aug 21 20:53:17 GMT 2022","Sun Aug 21 20:53:18 GMT 2022","481","","com.example.transactionengine.TransactionEngineApplicationTests","","com.example.transactionengine.TransactionEngineApplicationTests","initialize","initialize()",""
